28,0.49632996,0.49899864
29,0.48577178,0.50481355
30,0.48566815,0.5048081
31,0.49976724,0.49701217
33,0.5005236,0.49659595
38,0.5331918,0.49946353
40,0.5362727,0.49952704
46,0.55034,0.3314365
52,0.5938418,0.15829594
57,0.6137836,0.1374446
60,0.62890816,0.121294595
64,0.65084726,0.095652714
70,0.68294364,0.07894189
74,0.7078264,0.065047294
78,0.7254918,0.066343255
82,0.7519918,0.06891081
86,0.7778973,0.07218784
90,0.80542815,0.07420135
100,0.8856236,0.08114596
109,0.9412818,0.11975812
113,0.9549091,0.13887432
114,0.95624816,0.1407081
115,0.9568109,0.14161216
121,0.9569737,0.18806894
126,0.96403,0.22561757
131,0.9641936,0.2638338
132,0.96306276,0.278123
148,0.83092815,0.22825135
152,0.7771755,0.14642298
153,0.77767086,0.14615676
154,0.7778745,0.14606082
155,0.77795815,0.14601353
156,0.7781763,0.14885676
157,0.7778927,0.15030001
158,0.7778936,0.15030001
164,0.7598636,0.3190446
171,0.7274082,0.35096082
172,0.72577,0.35268784
173,0.7249864,0.35352704
180,0.6269545,0.15564056
186,0.59751725,0.15963243
190,0.56948817,0.1596811
194,0.5409164,0.15692975
196,0.53011274,0.15582567
204,0.48665634,0.10066891
209,0.4593218,0.09653107
213,0.43135998,0.09792838
214,0.42950815,0.0978135
220,0.40281817,0.062531084
225,0.3750291,0.058063507
226,0.3732227,0.05832837
230,0.34673634,0.06031083
234,0.31966275,0.06006081
238,0.29066545,0.061072994
242,0.26225454,0.06149055
260,0.101695456,0.06577028
271,0.040567257,0.14850947
279,0.04114272,0.34576756
279,0.041941833,0.3354784
279,0.121980906,0.29983243
289,0.20176454,0.38933787
294,0.17437452,0.38467026
294,0.16634001,0.38253918
298,0.12493362,0.3247257
304,0.15686,0.3122919
305,0.15808271,0.3118
306,0.15853454,0.31155676
314,0.32333362,0.19187163
322,0.37129542,0.19252974
328,0.41450453,0.19519462
336,0.46815455,0.21531892
341,0.49578908,0.21627973
343,0.5058473,0.21527837
346,0.52358454,0.2141419
350,0.55121815,0.21230945
354,0.57821,0.20810406
358,0.60662454,0.20613514
360,0.6171754,0.20516756
364,0.63209456,0.21903245
367,0.6468009,0.23551081
371,0.66435814,0.24556217
375,0.67681634,0.23160541
379,0.69265276,0.23633648
380,0.69406635,0.23715135
383,0.70860356,0.24446218
385,0.71658087,0.24855947
390,0.7299354,0.2799446
393,0.73846084,0.30506486
396,0.7472718,0.3121203
400,0.77159816,0.32217568
405,0.79840636,0.32231623
406,0.80019003,0.32240945
407,0.80102545,0.32242838
411,0.8094745,0.34379327
414,0.8174473,0.36664325
416,0.8652154,0.41098648
417,0.86491084,0.41184863
418,0.86475354,0.41223243
419,0.86468446,0.41241354
426,0.70558816,0.42465812
428,0.70543,0.42511758
429,0.70611,0.41703922
430,0.70157176,0.42527568
434,0.67568904,0.42704192
438,0.6515272,0.33240947
445,0.55586,0.15005136
446,0.5563164,0.15062703
451,0.52223635,0.15433244
456,0.4993609,0.12893108
461,0.47234634,0.12597027
465,0.44522908,0.12753513
470,0.41274634,0.1299811
471,0.41295996,0.12995271
472,0.4130591,0.12993918
473,0.41310272,0.12993243
474,0.41312182,0.12992972
476,0.41337273,0.12990272
477,0.40788454,0.13050675
477,0.41337273,0.12990272
513,0.5353636,0.035185117
519,0.40804815,0.09868109
525,0.42844817,0.15198515
529,0.49724543,0.13208379
531,0.5033073,0.12673919
536,0.5284336,0.12353243
541,0.5633418,0.11798784
545,0.58809364,0.113893256
549,0.61586905,0.108606756
553,0.6410145,0.103318915
556,0.65803456,0.09918649
561,0.6808363,0.07996758
562,0.6823227,0.07863378
566,0.69938725,0.07289054
570,0.72598183,0.06445674
574,0.7522618,0.058586482
579,0.7745936,0.07799865
585,0.80733085,0.06119728
590,0.83482814,0.06091216
592,0.84483266,0.062295966
596,0.8713154,0.064890526
599,0.88847363,0.06973648
600,0.89018905,0.07034459
604,0.9134527,0.07878245
606,0.9162854,0.07993108
609,0.9266827,0.09820542
616,0.9140127,0.26500002
617,0.9103554,0.26888108
618,0.910349,0.26919731
619,0.9100754,0.2693311
620,0.9100754,0.26932296
621,0.9100754,0.26932028
622,0.9100754,0.26931757
623,0.9100754,0.26931757
624,0.9100754,0.26931623
625,0.9100754,0.26931623
626,0.9100754,0.26931623
681,0.96744454,0.048697293
693,0.96436363,0.3756946
751,0.8909091,0.6351352
757,0.7924391,0.60425
765,0.7188564,0.39638785
767,0.7204027,0.3983162
771,0.70199996,0.41822973
775,0.6884654,0.40906486
780,0.66455996,0.3998865
785,0.6443127,0.41728783
786,0.64319724,0.4185892
790,0.57762635,0.2895081
791,0.5780618,0.2883649
793,0.57838,0.28755948
803,0.6848054,0.10143649
804,0.6852636,0.10167839
814,0.75100994,0.08687839
816,0.7539136,0.086512156
822,0.7567,0.2474108
825,0.77188724,0.24324459
831,0.80386907,0.2607865
835,0.828329,0.27754596
845,0.9027936,0.26549596
845,0.89494455,0.25447026
846,0.89649,0.25487027
847,0.8970763,0.25501895
848,0.8973228,0.25509325
849,0.8974209,0.2551189
850,0.89745724,0.25512975
851,0.8974736,0.25513378
852,0.89748,0.25513512
853,0.8974827,0.2551365
854,0.89748365,0.2551365
890,0.9678409,0.048578367
896,0.92329544,0.19305137
896,0.9237945,0.20127705
900,0.85426635,0.25457567
902,0.8480827,0.25547975
910,0.81275094,0.3462919
915,0.78082365,0.32244462
920,0.7554182,0.33112434
925,0.7247436,0.35162297
928,0.7092137,0.3602284
933,0.6776363,0.3735622
937,0.65325725,0.3859554
943,0.61759454,0.38094866
947,0.5904618,0.3750757
952,0.48062092,0.39947566
954,0.47267815,0.39397433
982,0.22981362,0.059593253
1006,0.042010013,0.16455
1014,0.048469994,0.34649324
1014,0.047206357,0.3368338
1015,0.048552737,0.3464689
1016,0.048596364,0.34645814
1017,0.048618175,0.3464554
1018,0.048628163,0.3464527
1019,0.04863274,0.34645134
1020,0.048635446,0.34645
1021,0.048637286,0.34645
1022,0.048637286,0.34645
1023,0.048638187,0.34645
1043,0.0698591,0.37638378
1052,0.13449,0.16569324
1053,0.13447545,0.16564055
1062,0.33503363,0.10204864
1068,0.35506815,0.09675812
1072,0.38102362,0.089935124
1077,0.41261727,0.087278366
1082,0.44571635,0.08426352
1086,0.47123998,0.079239205
1092,0.5074327,0.08429999
1096,0.53409,0.08759731
1102,0.56667906,0.077462174
1107,0.5940264,0.077785134
1110,0.61156267,0.07930271
1113,0.62911,0.08151351
1116,0.64716727,0.0842919
1119,0.66418725,0.08675271
1120,0.66581184,0.08692703
1125,0.6857737,0.06491218
1127,0.68805,0.06251624
1133,0.72172,0.06531489
1137,0.7494373,0.071839176
1143,0.75358903,0.24999055
1147,0.77742904,0.25950944
1151,0.8052863,0.26786622
1156,0.8281763,0.28994057
1160,0.85251176,0.3130149
1170,0.9831854,0.5647757
1216,0.50363815,0.50107706
1217,0.51361364,0.5078649
1218,0.51361364,0.5078649
1219,0.51361364,0.5078649
1220,0.4960727,0.50559866
1222,0.49483454,0.50639325
1223,0.49464816,0.5065433
1226,0.47917634,0.49764326
1229,0.46282816,0.4848554
1231,0.44417727,0.47097975
1236,0.4447018,0.474577
1239,0.40614542,0.4196649
1241,0.40609726,0.4213811
1242,0.40609637,0.42159057
1248,0.37101632,0.21322297
1262,0.30658728,0.08617298
1268,0.2706718,0.07657567
1280,0.1778427,0.0934838
1297,0.048480917,0.15917838
1302,0.043581806,0.19860405
1308,0.078174554,0.33725408
1308,0.08236364,0.3432027
1312,0.13474637,0.43092027
1315,0.14081636,0.42565405
1319,0.16380726,0.4069662
1324,0.18930909,0.40037972
1331,0.25065637,0.56526625
1332,0.25053272,0.5653554
1341,0.35513633,0.8007622
1350,0.42384726,0.7939311
1356,0.45160452,0.7543514
1362,0.52241,0.6372095
1367,0.55631995,0.6386338
1372,0.5746718,0.6102635
1378,0.6073554,0.5852838
1381,0.62502456,0.5734689
1385,0.64934176,0.5546068
1389,0.67428994,0.5343298
1394,0.70145726,0.52870136
1394,0.7061036,0.5194594
1399,0.70293635,0.51451355
1403,0.69017816,0.6247825
1418,0.82613,0.90652305
1434,0.9473318,0.8493892
1440,0.955429,0.79516083
1444,0.9611572,0.754873
1447,0.96502906,0.72868246
1448,0.96525633,0.7262217
1449,0.96536005,0.72508514
1450,0.96541274,0.7245095
1451,0.9654391,0.72424465
1452,0.9654509,0.7241257
1453,0.96545726,0.7240676
1454,0.9658781,0.72510946
1455,0.9658781,0.7251108
1455,0.9630981,0.71780676
1456,0.9630845,0.7176946
1457,0.9630799,0.71765274
1458,0.96307725,0.7176379
1459,0.96307635,0.7176311
1460,0.96307546,0.71762973
1461,0.96307546,0.7176284
1462,0.96307546,0.7176284
1463,0.96307546,0.7176284
1464,0.96307546,0.7176284
1503,0.9702227,0.96469325
1508,0.9644691,0.78859323
1513,0.9256127,0.6465365
1518,0.8657218,0.691646
1527,0.70945364,0.81392705
1532,0.67931724,0.8149311
1538,0.6351436,0.81776625
1543,0.59851366,0.8238716
1550,0.56139183,0.7948568
1558,0.5117345,0.8236393
1564,0.47891906,0.8001203
1568,0.4575518,0.77654463
1571,0.44308996,0.76099193
1575,0.42688635,0.76618516
1581,0.39282453,0.7689135
1584,0.3745718,0.76886487
1587,0.35337907,0.75858647
1587,0.35592997,0.7691392
1591,0.33650178,0.6778176
1598,0.3678518,0.6764243
1602,0.38287908,0.689796
1607,0.40786454,0.6875068
1610,0.4157809,0.67921627
1613,0.42693543,0.6597554
1614,0.42807907,0.6579135
1616,0.42889363,0.65674865
1620,0.45184454,0.6544257
1623,0.46928543,0.6517
1624,0.47088182,0.65149325
1628,0.49600908,0.6506284
1633,0.51588905,0.6738325
1634,0.51728815,0.67555
1635,0.51788545,0.67636216
1636,0.51816815,0.6767568
1637,0.5252409,0.69871897
1645,0.53197366,0.7620811
1650,0.45136997,0.8768459
1652,0.45236725,0.87654054
1657,0.43407363,0.89567983
1662,0.40806362,0.8927622
1666,0.3921518,0.9038094
1669,0.37606272,0.9172473
1673,0.35277727,0.9390865
1677,0.33415088,0.93721896
1683,0.30049908,0.946154
1687,0.2807418,0.94521356
1689,0.27118906,0.94313115
1693,0.24515362,0.9357432
1695,0.23538636,0.93364596
1696,0.21526726,0.92096084
1696,0.22554362,0.931023
1708,0.21953364,0.9159176
1711,0.26379544,0.8951541
1717,0.22261544,0.87980944
1723,0.21163909,0.8316419
1729,0.20355907,0.86039466
1734,0.18424818,0.88368785
1746,0.09474272,0.89879054
1751,0.07145271,0.87894595
1756,0.055018164,0.8484203
1757,0.054108184,0.8463419
1762,0.03634453,0.805973
1767,0.037885457,0.76628786
1769,0.038272716,0.7618811
1770,0.03836635,0.76128787
1773,0.034196366,0.73975676
1774,0.033761803,0.7375108
1775,0.03355456,0.73641217
1779,0.08135726,0.63032705
1780,0.08304183,0.6221946
1780,0.08134727,0.6303338
1781,0.08300271,0.6219689
1781,0.08134273,0.63033783
1782,0.08298638,0.6218513
1783,0.0829782,0.6217919
1784,0.08297455,0.6217662
1785,0.08297271,0.62175405
1786,0.08297091,0.6217486
1787,0.08297091,0.621746
1788,0.08297091,0.62174463
1789,0.08297091,0.62174463
1802,0.15814455,0.9243027
1804,0.15930907,0.92811215
1812,0.114210926,0.89252967
1820,0.061866377,0.9038649
1826,0.032264534,0.8778743
1832,0.039177287,0.82839733
1836,0.04001,0.8010689
1840,0.038587257,0.7600973
1844,0.036695443,0.7179716
1848,0.03946273,0.5943973
1906,0.10909091,0.3648649
1912,0.21036999,0.38741624
1913,0.21041907,0.38742164
1917,0.29798636,0.35908514
1919,0.2969427,0.36014867
1919,0.31167907,0.35856625
1931,0.33929726,0.51862025
1940,0.40143725,0.78946894
1945,0.42337,0.79780537
1951,0.46008453,0.79162437
1954,0.48031905,0.7863973
1960,0.51407725,0.7652473
1966,0.55031633,0.76730543
1970,0.57703274,0.7723095
1971,0.57885545,0.77262706
1974,0.5960918,0.77471215
1978,0.62222815,0.7811405
1980,0.63197356,0.78324866
1983,0.64918905,0.78535134
1986,0.6683309,0.78835547
1991,0.6960327,0.7805122
1992,0.71111995,0.78752434
2018,0.70837635,0.7923365
2024,0.7709327,0.874777
2029,0.81391,0.8415298
2034,0.8113918,0.8375527
2037,0.7755055,0.79308385
2038,0.77579904,0.7933811
2042,0.8199209,0.8321784
2044,0.81981087,0.8319797
2053,0.86991817,0.8718068
2063,0.9450572,0.8726473
2065,0.9483855,0.8723649
2070,0.9562582,0.8358838
2072,0.95894724,0.82095546
2073,0.9593827,0.8188906
2074,0.9595772,0.8179595
2077,0.9336036,0.72026086
2078,0.93377906,0.7191703
2084,0.87797546,0.7222027
2085,0.8779463,0.7222338
2086,0.8779336,0.7222487
2087,0.87792724,0.7222568
2096,0.6999427,0.8025284
2097,0.6997582,0.80160546
2099,0.6996272,0.80095404
2104,0.66641545,0.7990649
2109,0.63116366,0.7964
2113,0.6028318,0.79330814
2117,0.5747618,0.7930905
2123,0.53057456,0.7884811
2137,0.36543635,0.5777203
2138,0.36543816,0.578773
2140,0.3654418,0.5795608
2151,0.39724088,0.40004864
2159,0.5117909,0.1791973
2172,0.58505267,0.09728244
2173,0.5852972,0.09522704
2174,0.58544636,0.09437569
2181,0.42181727,0.086310804
2187,0.37568086,0.0912946
2192,0.33549637,0.096054055
2205,0.22676818,0.1072081
2225,0.043435458,0.122962154
2230,0.032170903,0.09913243
2232,0.031650923,0.09784596
2233,0.031577267,0.0976554
2240,0.10440819,0.2816338
2248,0.056963623,0.26802298
2253,0.04244638,0.29955134
2254,0.041430905,0.30247837
2255,0.04093274,0.30391353
2258,0.028359083,0.41154057
2259,0.019691814,0.46721894
2287,0.49647546,0.4990865
2288,0.4800054,0.48503515
2291,0.5023691,0.49175274
2292,0.50491273,0.48273784
2298,0.5534809,0.4821419
2299,0.5525627,0.48120406
2299,0.5438536,0.48005137
2304,0.55088544,0.47942704
2309,0.5262945,0.5503243
2311,0.5252027,0.54805946
2315,0.4413227,0.54185814
2316,0.44129544,0.54186356
2317,0.4412818,0.5418662
2318,0.44127542,0.5418676
2347,0.17608455,0.89741087
2363,0.056681823,0.83750814
2365,0.054003626,0.8362933
2371,0.05129547,0.78671354
2376,0.040527273,0.75136083
2381,0.037470903,0.7114973
2382,0.048796356,0.6942027
2383,0.048457265,0.69424057
2384,0.048329994,0.6942649
2385,0.04827364,0.6942757
2386,0.048251826,0.6942784
2387,0.04824274,0.6942798
2388,0.0482391,0.6942798
2389,0.04823726,0.6942798
2390,0.04823636,0.6942798
2391,0.04823636,0.6942798
2431,0.031737275,0.95120674
2436,0.039539997,0.78405267
2437,0.039649095,0.7840554
2439,0.039710894,0.7840554
2444,0.11259089,0.7435865
2446,0.11947,0.74198246
2452,0.17382364,0.62138784
2453,0.1751709,0.62238246
2454,0.17583819,0.62289596
2459,0.20683728,0.6200027
2465,0.33281997,0.53504056
2466,0.33284634,0.53505135
2470,0.33923,0.513573
2471,0.33984998,0.51129866
2472,0.3401145,0.51011217
2481,0.40889364,0.21987568
2487,0.43707544,0.19688514
2492,0.46443906,0.18922974
2495,0.48249182,0.18515271
2498,0.50011724,0.18069729
2500,0.5099936,0.17731352
2505,0.5327736,0.1957473
2510,0.5633345,0.22156082
2511,0.56316,0.22141217
2512,0.56307817,0.22133109
2513,0.5630373,0.22128513
2514,0.56301814,0.22126353
2515,0.5561745,0.23006082
2522,0.4891218,0.1066892
2524,0.49141088,0.10693378
2529,0.46807998,0.09380542
2534,0.43804726,0.0960338
2539,0.39498997,0.09847298
2539,0.4046009,0.09804999
2544,0.38895908,0.23877162
2545,0.38889363,0.2389338
2546,0.38886362,0.23901893
2547,0.38798544,0.24011894
2547,0.39475363,0.23141351
2643,0.39570817,0.23548242
2649,0.3024963,0.092358105
2650,0.30246451,0.09235947
2656,0.2727291,0.06607025
2660,0.25615454,0.07437028
2663,0.2389909,0.08721623
2669,0.23518999,0.26019865
2674,0.21251908,0.27194867
2677,0.1944718,0.28118378
2681,0.17719455,0.27555138
2689,0.07004273,0.4003027
2747,0.10909091,0.6351352
2754,0.20127545,0.61335814
2756,0.20004182,0.6140122
2764,0.32444727,0.63102835
2766,0.32455,0.63002974
2767,0.32455817,0.6299054
2775,0.41446728,0.85137707
2784,0.45585635,0.915269
2791,0.5008218,0.91735274
2795,0.5301682,0.9143676
2799,0.55849546,0.9114014
2803,0.5872291,0.9110987
2808,0.6103527,0.9365284
2814,0.64498544,0.93672025
2820,0.6602164,0.76668787
2821,0.6603545,0.76808655
2823,0.66047907,0.7691419
2824,0.6605,0.76930004
2825,0.66050726,0.76938385
2826,0.6605109,0.7694244
2856,0.94692177,0.9171001
2861,0.9566127,0.8806528
2865,0.96221906,0.8398906
2871,0.9610754,0.7852068
2875,0.95899546,0.7437946
2879,0.9632672,0.716146
2885,0.9623281,0.6578865
2886,0.9623118,0.6547365
2887,0.96229815,0.65319735
2888,0.9622945,0.6524919
2889,0.9622945,0.6521649
2891,0.9786382,0.54120404
2987,0.50365907,0.5008865
2988,0.51298,0.50269866
2989,0.51298,0.50269866
2992,0.50860274,0.589873
2993,0.5082945,0.5895784
2995,0.50806636,0.58937436
3021,0.50386,0.49941486
3024,0.5085145,0.5851622
3028,0.50543,0.56391895
3034,0.4912736,0.40420946
3039,0.47369543,0.41869867
3040,0.4726954,0.41968516
3041,0.47229728,0.42007568
3042,0.47212362,0.42024055
3043,0.47204635,0.4203041
3044,0.47201544,0.42032838
3050,0.42925635,0.20400676
3054,0.42183727,0.21122028
3059,0.38613907,0.21848784
3060,0.3842891,0.21876352
3064,0.3596727,0.2258581
3066,0.34967816,0.22865541
3070,0.32226,0.23609732
3073,0.3134809,0.3141527
3074,0.3136409,0.3142284
3075,0.31372,0.31425813
3076,0.31375724,0.31427434
3077,0.31377453,0.31428245
3080,0.31854546,0.2873176
3080,0.31117997,0.30487433
3084,0.23572181,0.2433946
3088,0.26435816,0.3276216
3089,0.26466,0.3272365
3090,0.26480907,0.32704866
3093,0.26869,0.3572973
3093,0.27291816,0.34969193
3098,0.2718582,0.3459135
3106,0.32005635,0.11517569
3107,0.31947908,0.115332425
3112,0.44996908,0.09307163
3116,0.45310542,0.07138245
3122,0.4848645,0.06321624
3123,0.48686182,0.06287297
3124,0.48786542,0.06272296
3129,0.5191864,0.061277032
3132,0.5372264,0.06140812
3137,0.5721836,0.06007839
3141,0.5992491,0.058029745
3145,0.62663084,0.05586217
3149,0.64351183,0.06247567
3156,0.68020266,0.05982028
3157,0.68113637,0.059639186
3159,0.68177724,0.05954593
3160,0.68189085,0.059535157
3161,0.68194455,0.059529744
3162,0.6819709,0.059527013
3163,0.6819845,0.059525672
3164,0.68199086,0.05952433
3165,0.68199366,0.05952433
3167,0.6812918,0.06904053
3167,0.6895372,0.08146217
3183,0.6894072,0.08051757
3188,0.7335336,0.107172966
3190,0.73390454,0.10317702
3196,0.75100636,0.072985135
3199,0.76748085,0.068271615
3204,0.78624004,0.09139324
3210,0.82122993,0.07918379
3211,0.8233072,0.07809188
3220,0.88627905,0.084413506
3223,0.9058173,0.08732703
3230,0.9434545,0.122387834
3231,0.9450618,0.12432163
3236,0.95843637,0.15619595
3241,0.9651091,0.1958527
3244,0.96739817,0.22130404
3249,0.9636473,0.25476354
3249,0.9576091,0.26975542
3250,0.9587663,0.26860675
3251,0.9592418,0.26812163
3252,0.9594363,0.26791218
3253,0.9595145,0.26782703
3254,0.95954543,0.26779324
3255,0.9595581,0.26777974
3256,0.95956266,0.26777434
3257,0.9595654,0.267773
3258,0.95956635,0.26777163
3272,0.9071836,0.08758919
3278,0.8773346,0.08729461
3282,0.8511936,0.08725945
3290,0.66601545,0.08913649
3298,0.61418724,0.08332838
3302,0.5874373,0.08299054
3310,0.5445627,0.14146756
3310,0.5381118,0.12549326
3355,0.48089272,0.03510001
3361,0.3789673,0.124014854
3362,0.3789509,0.12359594
3364,0.37893817,0.1232946
3370,0.4766527,0.13887164
3371,0.47604817,0.13930948
3372,0.47573906,0.13953109
3377,0.47884545,0.1049
3381,0.48664635,0.08022569
3387,0.5191336,0.06612025
3393,0.55454177,0.072625674
3395,0.5577427,0.0735392
3399,0.5723036,0.067891896
3402,0.58929086,0.059833787
3406,0.6074409,0.05988379
3409,0.6263509,0.06046218
3418,0.6967482,0.066516206
3430,0.79797363,0.07568244
3449,0.9515654,0.10582027
3453,0.9596027,0.13179864
3456,0.96491086,0.15609999
3457,0.9655555,0.15838379
3458,0.9658609,0.15949595
3463,0.9227527,0.32349458
3463,0.92806,0.32569325
3474,0.7475582,0.46860674
3483,0.66364723,0.73206896
3484,0.66356725,0.73211217
3491,0.6244827,0.7506568
3497,0.5824836,0.76387167
3504,0.5464727,0.7296851
3507,0.5316573,0.7137338
3515,0.48086816,0.69977707
3517,0.4776827,0.69863653
3523,0.4468336,0.6890527
3525,0.4373145,0.6871095
3529,0.4122718,0.6785257
3532,0.3942336,0.67305005
3534,0.3822218,0.6631703
3535,0.38071,0.6631365
3536,0.39062908,0.67461085
3540,0.38119364,0.69375
3544,0.36722818,0.7089095
3547,0.32470727,0.6546595
3553,0.29465908,0.6340162
3554,0.29249635,0.6328703
3555,0.29143545,0.632396
3556,0.29095727,0.6321865
3557,0.29072455,0.63210136
3558,0.29061455,0.63206625
3559,0.29055816,0.63205
3560,0.29053092,0.6320419
3561,0.29051727,0.6320365
3562,0.28688908,0.6279082
3662,0.32450816,0.9648933
3669,0.29439363,0.81595004
3671,0.29439273,0.8159595
3672,0.28469363,0.79448247
3677,0.28506908,0.79728115
3684,0.21551818,0.8539852
3691,0.17624545,0.8581838
3708,0.04815455,0.9261541
3710,0.046100892,0.92825276
3712,0.045640007,0.9288217
3717,0.043930918,0.895473
3718,0.043866348,0.8929959
3719,0.043802712,0.89187294
3724,0.09010908,0.7451176
3728,0.13777182,0.73720676
3729,0.13773817,0.7364527
3736,0.28522,0.83700275
3738,0.2824418,0.83610135
3745,0.32482272,0.8380676
3751,0.37154272,0.8379311
3756,0.41118363,0.83697706
3763,0.45372182,0.8037635
3769,0.53267455,0.65085137
3775,0.5626245,0.6314054
3779,0.58901906,0.61246353
3801,0.7449782,0.20648783
3815,0.8638282,0.17602164
3827,0.942829,0.22547972
3829,0.9458063,0.2268973
3830,0.94629544,0.22712162
3834,0.8988818,0.34007165
3835,0.9000481,0.3383365
3841,0.97924453,0.5409838
3870,0.50354,0.5010108
3871,0.51320904,0.4975635
3872,0.5129509,0.4975419
3875,0.49857,0.50848377
3879,0.48454088,0.52422297
3883,0.46283728,0.5461419
3886,0.44730726,0.5615271
3892,0.4271427,0.60505813
3897,0.40647542,0.63234866
3898,0.40499362,0.6342473
3901,0.39024636,0.6491432
3903,0.37772092,0.6513581
3903,0.3827709,0.6583716
3904,0.37822908,0.65165544
3905,0.37846363,0.6518176
3905,0.3810309,0.66042435
3913,0.30859908,0.71123916
3914,0.30842453,0.71049595
3915,0.30833635,0.7102001
3916,0.30829817,0.7100676
3922,0.42235273,0.85764056
3924,0.42029542,0.8568865
3930,0.45020905,0.88508517
3933,0.46633452,0.9022609
3939,0.50256544,0.903023
3943,0.52964634,0.90261626
3947,0.55752,0.9023514
3951,0.5860282,0.90332973
3953,0.5965163,0.9037717
3956,0.61585,0.90340537
3960,0.63065547,0.91964453
3964,0.64728457,0.9306946
3967,0.66551995,0.93986225
3971,0.6846227,0.9399486
3973,0.6949045,0.93878514
3977,0.72307545,0.93744457
3981,0.74978,0.9334297
3986,0.7867027,0.92792845
4006,0.9596381,0.9268338
4013,0.9612073,0.8750987
4017,0.93087727,0.74869186
4019,0.9321582,0.7471135
4020,0.93227816,0.74692035
4021,0.93231994,0.74684465
4031,0.7171127,0.85450137
4037,0.68402,0.8542014
4042,0.6479336,0.85790676
4049,0.59571266,0.85722435
4057,0.48493633,0.6870527
4058,0.48508817,0.6884798
4062,0.46129453,0.6990108
4066,0.44552726,0.71342844
4071,0.41987363,0.728023
4073,0.40991274,0.7315703
4079,0.3899518,0.7724122
4082,0.3813009,0.7745906
4087,0.3552609,0.78043514
4091,0.32647908,0.78597707
4095,0.31280455,0.7682216
4100,0.28562546,0.75552434
4105,0.26259726,0.72918785
4109,0.23897909,0.7038446
4114,0.20876908,0.6727149
4115,0.20724456,0.67112166
4116,0.20649362,0.6703352
4120,0.18543,0.6472757
4122,0.14947364,0.61960673
4123,0.15015636,0.62015945
4124,0.12823819,0.5268946
4124,0.1504809,0.620427
4125,0.12739545,0.5273176
4125,0.15062273,0.6205608
4126,0.15068637,0.62063247
4127,0.1267818,0.5276054
4127,0.15071726,0.62066895
4128,0.12667364,0.5276473
4128,0.15073273,0.62068784
4129,0.15074001,0.6206987
4130,0.15074362,0.6207027
4131,0.15074545,0.62070405
4134,0.2715191,0.49169865
4136,0.27170998,0.49165002
4137,0.27170545,0.49164867
4146,0.36747637,0.26544866
4152,0.38667905,0.27581218
4156,0.40024546,0.26305404
4161,0.4271091,0.23367298
4167,0.46057817,0.18766353
4171,0.48070636,0.1587257
4177,0.5159191,0.14467838
4179,0.52665544,0.14067705
4184,0.54402816,0.108606756
4190,0.5744227,0.08195271
4194,0.59794176,0.06104052
4197,0.60813,0.056678362
4201,0.6251082,0.06250268
4206,0.6517809,0.06255542
4211,0.6883336,0.057128392
4212,0.69058543,0.056624338
4216,0.70672816,0.062782444
4221,0.73287636,0.06281487
4225,0.7550736,0.06125677
4228,0.7614145,0.063814886
4231,0.7702391,0.064044595
4235,0.78764814,0.06887026
4239,0.8028309,0.084240556
4243,0.8196545,0.0941608
4248,0.84441906,0.09395945
4263,0.8709118,0.10595946
4269,0.8501536,0.27302298
4279,0.92978543,0.26943243
4285,0.96001184,0.2974392
4289,0.9649236,0.3235554
4293,0.96692264,0.36540946
4294,0.96692085,0.36860272
4295,0.9669754,0.3702446
4296,0.9670173,0.37104055
4297,0.96703905,0.37144867
4298,0.96705,0.37164325
4299,0.9670564,0.37174055
4300,0.967059,0.37178648
4301,0.96706086,0.37180948
4302,0.96702904,0.3716554
4303,0.96702904,0.3716554
4303,0.9685681,0.37975812
4304,0.9685727,0.37988922
4305,0.9685736,0.37994596
4306,0.9685736,0.3799689
4307,0.96857446,0.3799784
4308,0.96857446,0.37998244
4309,0.9685755,0.3799838
4310,0.9685755,0.3799838
4311,0.9685755,0.3799838
4312,0.9685755,0.3799838
4313,0.95658,0.1271027
4315,0.9588718,0.123950005
4316,0.9592263,0.123513505
4320,0.9627718,0.14372973
4321,0.9630308,0.14578784
4322,0.96317995,0.14683649
4327,0.93624264,0.3183311
4328,0.93613905,0.31840542
4333,0.95786446,0.30690137
4334,0.9596654,0.30610272
4335,0.9605418,0.30572432
4338,0.96340543,0.29597163
4339,0.96379083,0.29456216
4340,0.96397364,0.29381487
